name,id,source_folder,source_type,is_pure_music,avg_overall_score,avg_melody_perception,avg_melody_emotion,avg_arrangement_perception,avg_arrangement_emotion,avg_rhythm_perception,avg_structure_perception,avg_performance_and_singing_mood,avg_enunciation_and_singing_skill,avg_performance_skill,avg_sound_effect_perception,__row_id,mood
102252_src.mp3,6201,douyin39,muchin,FALSE,3.3636363636363638,3.590909090909091,3.5454545454545454,3.090909090909091,3.409090909090909,3.6363636363636362,3.1818181818181817,4,3.3636363636363638,3.3181818181818183,3.0555555555555554,122,happy | passionable
102258_src.mp3,6202,douyin39,muchin,FALSE,2.9545454545454546,3.227272727272727,2.909090909090909,2.6363636363636362,2.772727272727273,3.0454545454545454,3,3.590909090909091,3.1818181818181817,2.727272727272727,2.4166666666666665,123,happy | passionable
102274_src.mp3,7002,douyin42,muchin,FALSE,3.3181818181818183,3.3181818181818183,3.5,3.1363636363636362,3.3181818181818183,3.409090909090909,3.272727272727273,3.409090909090909,3.4545454545454546,3.3181818181818183,0,124,sad
102348_src.mp3,5401,douyin35,muchin,FALSE,3.1,3.3,3.25,2.8,3.15,3.1,3.15,3.45,2.95,2.8,2.8125,125,happy
102487_src.mp3,6203,douyin39,muchin,FALSE,3.309090909090909,3.3181818181818183,3.409090909090909,3,3.3636363636363638,3.409090909090909,3.1363636363636362,3.8636363636363638,3.5454545454545454,3.0454545454545454,2.611111111111111,126,happy | passionable
102492_src.mp3,6204,douyin39,muchin,FALSE,3.090909090909091,3.3181818181818183,3.227272727272727,2.9545454545454546,2.909090909090909,3.272727272727273,3.1363636363636362,3.6818181818181817,3.4545454545454546,3.090909090909091,0,127,passionable
102544_src.mp3,8005,douyin47,muchin,FALSE,3.0454545454545454,2.9545454545454546,3.3181818181818183,3.1818181818181817,3.272727272727273,3.090909090909091,3.090909090909091,3.3636363636363638,3.409090909090909,3.227272727272727,2.5714285714285716,128,sad
102548_src.mp3,7201,douyin43,muchin,FALSE,3.3181818181818183,3.3636363636363638,3.3181818181818183,3.272727272727273,3.4545454545454546,3.6818181818181817,3.227272727272727,3.3636363636363638,3.409090909090909,3.3181818181818183,2.9545454545454546,129,passionable
102581_src.mp3,3402,douyin26,muchin,FALSE,4.458333333333333,4.458333333333333,4.541666666666667,4.541666666666667,4.583333333333333,4.125,4.5,4.583333333333333,4.5,4.541666666666667,4,130,passionable
102586_src.mp3,5601,douyin36,muchin,FALSE,3.31,3.3,3.4,3,3,3.3,3,3.7,3.9,3.1,2.642857142857143,131,passionable | happy
102605_src.mp3,7202,douyin43,muchin,FALSE,3.3181818181818183,3.227272727272727,3.4545454545454546,3.272727272727273,3.409090909090909,3.3636363636363638,3.227272727272727,3.3636363636363638,3.227272727272727,3.272727272727273,0,132,passionable
102635_src.mp3,6605,douyin40,muchin,FALSE,3.35,3.4,3.35,3.15,3.2,3.5,3.3,3.75,3.55,3.25,0,133,passionable | happy
102658_src.mp3,7601,douyin45,muchin,FALSE,3.4272727272727277,3.4545454545454546,3.5,3.1363636363636362,3.272727272727273,3.272727272727273,3.1363636363636362,3.8181818181818183,4.2272727272727275,3.1818181818181817,0,134,passionable | happy
102686_src.mp3,7801,douyin46,muchin,FALSE,3.3636363636363638,3.4545454545454546,3.727272727272727,3.227272727272727,3.4545454545454546,3.1818181818181817,3.5,4.045454545454546,3.772727272727273,3.3181818181818183,0,135,sad
102705_src.mp3,6606,douyin40,muchin,FALSE,3.16,3.45,3.15,3,3.2,3.45,3.25,3.65,3.35,3.05,2.5555555555555554,136,happy
102721_src.mp3,7405,douyin44,muchin,FALSE,3.436363636363636,3.3636363636363638,3.4545454545454546,3.3181818181818183,3.4545454545454546,3.3636363636363638,3.5,3.6818181818181817,3.4545454545454546,3.3181818181818183,0,137,sad
102727_src.mp3,7602,douyin45,muchin,FALSE,3.272727272727273,3.409090909090909,3.4545454545454546,3.1363636363636362,3.227272727272727,3.3181818181818183,3.1818181818181817,3.5,3.4545454545454546,3.272727272727273,0,138,sad
102765_src.mp3,8006,douyin47,muchin,FALSE,3.3636363636363638,3,3.3636363636363638,3.3181818181818183,3.409090909090909,3,3.3636363636363638,3.3636363636363638,3.3181818181818183,3.1363636363636362,0,139,sad
102766_src.mp3,6205,douyin39,muchin,FALSE,3.463636363636364,3.272727272727273,3.5454545454545454,3.409090909090909,3.5454545454545454,3.5,3.3636363636363638,3.772727272727273,3.4545454545454546,3.5454545454545454,0,140,passionable
102774_src.mp3,7003,douyin42,muchin,FALSE,3.3181818181818183,3.3181818181818183,3.5,3.1818181818181817,3.3181818181818183,3.3181818181818183,3.4545454545454546,3.4545454545454546,3.4545454545454546,3.1818181818181817,0,141,sad
103 - Donna Summer - Hot Stuff (1979).mp3,8210,douyin5,internet,FALSE,4.055555555555555,4.055555555555555,4,4,4,4.055555555555555,3.8333333333333335,4.166666666666667,4.111111111111111,4.055555555555555,3.75,142,passionable | happy
103238_src.mp3,5803,douyin37,muchin,FALSE,3.28,3.4,3.55,3.1,3.3,3.35,3.5,3.55,3.2,3.25,0,143,sad
103302_src.mp3,7406,douyin44,muchin,FALSE,3.409090909090909,3.3181818181818183,3.409090909090909,3.590909090909091,3.6363636363636362,3.5454545454545454,3.272727272727273,3.3636363636363638,3.4545454545454546,3.6363636363636362,3,144,peaceful | sad
103321_src.mp3,7203,douyin43,muchin,FALSE,3.3636363636363638,3.3181818181818183,3.4545454545454546,3.272727272727273,3.4545454545454546,3.3181818181818183,3.3181818181818183,3.5,3.272727272727273,3.409090909090909,0,145,peaceful
103427_src.mp3,7407,douyin44,muchin,FALSE,3.590909090909091,3.5454545454545454,3.6818181818181817,3.409090909090909,3.727272727272727,3.6818181818181817,3.3181818181818183,3.8636363636363638,3.590909090909091,3.727272727272727,0,146,passionable
103429_src.mp3,7004,douyin42,muchin,FALSE,3.463636363636364,3.5,3.6363636363636362,3.272727272727273,3.5454545454545454,3.4545454545454546,3.3636363636363638,3.590909090909091,3.6363636363636362,3.409090909090909,0,147,passionable
103437_src.mp3,7603,douyin45,muchin,FALSE,3.5,3.6363636363636362,3.5454545454545454,3.5,3.5454545454545454,3.5454545454545454,3.5,3.590909090909091,3.4545454545454546,3.590909090909091,3.2857142857142856,148,happy
103469_src.mp3,6607,douyin40,muchin,FALSE,3.15,3.4,3.25,2.95,2.9,3.3,3.2,3.3,3.3,3.1,2.5,149,sad
103476_src.mp3,4402,douyin30,muchin,FALSE,3.0454545454545454,2.9545454545454546,3.272727272727273,3.0454545454545454,3.1818181818181817,3.1363636363636362,3,3.1818181818181817,3.272727272727273,3.1363636363636362,0,150,peaceful | sad
103526_src.mp3,4403,douyin30,muchin,FALSE,3.090909090909091,3.1818181818181817,3.090909090909091,3.090909090909091,3.090909090909091,3.4545454545454546,3.227272727272727,3.3636363636363638,3.1818181818181817,3.227272727272727,0,151,happy | passionable
103529_src.mp3,4602,douyin31,muchin,FALSE,3.3,3.5454545454545454,3.3636363636363638,3.090909090909091,3.1363636363636362,3.3181818181818183,3.227272727272727,3.6363636363636362,3.590909090909091,3.227272727272727,0,152,passionable | happy
103546_src.mp3,6608,douyin40,muchin,FALSE,3.45,3.55,3.5,3.3,3.35,3.35,3.4,3.55,3.7,3.3,0,153,sad
103556_src.mp3,5602,douyin36,muchin,FALSE,3.25,3.2,3.4,3.1,3.2,3.25,3.05,3.7,3.2,3.2,0,154,sad | passionable
104 - Stevie Wonder - Living For The City (1973).mp3,6412,douyin4,internet,FALSE,4.045454545454546,3.9545454545454546,4,4.090909090909091,4,3.9545454545454546,4,4,4.090909090909091,4,4.25,155,passionable
104003_src.mp3,4404,douyin30,muchin,FALSE,3.209090909090909,3.3636363636363638,3.272727272727273,3,3.1363636363636362,3.1818181818181817,3.227272727272727,3.0454545454545454,3.090909090909091,3.1363636363636362,0,156,sad
104015_src.mp3,4803,douyin32,muchin,FALSE,3.2,3.25,3.25,3.25,3.3,3.4,3.25,3.45,3.15,3.25,0,157,sad
104138_src.mp3,7204,douyin43,muchin,FALSE,3.272727272727273,3.272727272727273,3.590909090909091,3.1818181818181817,3.3181818181818183,3.0454545454545454,3.227272727272727,3.590909090909091,3.3181818181818183,3.272727272727273,0,158,sad
104394_src.mp3,4603,douyin31,muchin,FALSE,3.590909090909091,3.5,3.8181818181818183,3.409090909090909,3.6363636363636362,3.409090909090909,3.3636363636363638,4.045454545454546,3.5454545454545454,3.5,0,159,passionable | sad
104973_src.mp3,3602,douyin27,muchin,FALSE,4.458333333333333,4.416666666666667,4.583333333333333,4.375,4.458333333333333,3.9583333333333335,4.333333333333333,4.541666666666667,4.583333333333333,4.375,3.4166666666666665,160,passionable | sad
105 - Simon & Garfunkel - The Boxer (1969).mp3,4,douyin10,internet,FALSE,4,4.05,4.25,4.1,4.1,3.75,3.8,4.25,4.25,4.25,3.1875,161,sad
105592_src.mp3,5204,douyin34,muchin,FALSE,3.090909090909091,3.409090909090909,3.3636363636363638,2.8636363636363638,3.090909090909091,3.1363636363636362,3,3.3181818181818183,3.409090909090909,2.909090909090909,0,162,happy
105634_src.mp3,5804,douyin37,muchin,FALSE,3.45,3.55,3.85,3.3,3.5,3.3,3.35,3.9,3.45,3.45,0,163,passionable | sad
105675_src.mp3,5001,douyin33,muchin,FALSE,3.3181818181818183,3.3636363636363638,3.409090909090909,3.3181818181818183,3.409090909090909,3.227272727272727,3.1818181818181817,3.6363636363636362,3.5454545454545454,3.4545454545454546,0,164,passionable
105843_src.mp3,7005,douyin42,muchin,FALSE,3.227272727272727,3.090909090909091,3.3181818181818183,3.1363636363636362,3.3636363636363638,3.3181818181818183,3.5,3.409090909090909,3.3636363636363638,3.227272727272727,0,165,peaceful
105853_src.mp3,7408,douyin44,muchin,FALSE,3.1818181818181817,3.272727272727273,3.3181818181818183,3.227272727272727,3.3636363636363638,3.3181818181818183,3.1363636363636362,3.227272727272727,3.3636363636363638,3.1363636363636362,3.4285714285714284,166,sad
105958_src.mp3,5002,douyin33,muchin,FALSE,3.5,3.5454545454545454,3.5454545454545454,3.409090909090909,3.4545454545454546,3.409090909090909,3.3181818181818183,3.8181818181818183,3.6818181818181817,3.6363636363636362,0,167,sad
105963_src.mp3,4604,douyin31,muchin,FALSE,3.272727272727273,3.3636363636363638,3.227272727272727,3.1818181818181817,3.1818181818181817,3.3636363636363638,3.409090909090909,3.409090909090909,3.5,3.272727272727273,0,168,sad
106 - Bob Dylan - Mr. Tambourine Man (1965).mp3,605,douyin13,internet,FALSE,3.65,3.8,3.85,3.45,3.75,3.3,3.35,3.75,3.5,3.75,0,169,peaceful
106060_src.mp3,7604,douyin45,muchin,FALSE,3.227272727272727,3.3181818181818183,3.1818181818181817,2.909090909090909,3.1363636363636362,3.227272727272727,3.1818181818181817,3.409090909090909,3.6363636363636362,3,0,170,happy
106073_src.mp3,6803,douyin41,muchin,FALSE,3.5454545454545454,3.590909090909091,3.6818181818181817,3.5,3.590909090909091,3.5,3.4545454545454546,3.8181818181818183,4,3.727272727272727,0,171,sad | peaceful
106098_src.mp3,4605,douyin31,muchin,FALSE,3.1363636363636362,3.090909090909091,3.1363636363636362,2.727272727272727,2.8636363636363638,3.090909090909091,3.1363636363636362,3.409090909090909,3.6363636363636362,2.8636363636363638,2.5833333333333335,172,peaceful
106171_src.mp3,7006,douyin42,muchin,FALSE,3.0454545454545454,3.1363636363636362,3.227272727272727,2.8181818181818183,3,3.227272727272727,3.227272727272727,3.272727272727273,3.272727272727273,2.9545454545454546,2.75,173,happy
106289_src.mp3,7802,douyin46,muchin,FALSE,2.8636363636363638,3.0454545454545454,3.1363636363636362,2.727272727272727,2.909090909090909,2.8181818181818183,3.090909090909091,3.1363636363636362,3.272727272727273,2.590909090909091,0,174,sad
106374_src.mp3,7803,douyin46,muchin,FALSE,3.1181818181818177,3.1818181818181817,3.409090909090909,3.090909090909091,3.3181818181818183,3,3.3181818181818183,3.3636363636363638,3.409090909090909,3.1818181818181817,0,175,sad
106398_src.mp3,5402,douyin35,muchin,FALSE,3.55,3.55,3.7,3.45,3.5,3.25,3.2,3.85,3.85,3.65,0,176,sad
106407_src.mp3,7804,douyin46,muchin,FALSE,2.9545454545454546,3.090909090909091,3.227272727272727,2.772727272727273,2.9545454545454546,2.8636363636363638,3.1818181818181817,3.3636363636363638,3.727272727272727,2.9545454545454546,0,177,happy
106414_src.mp3,4804,douyin32,muchin,FALSE,3.65,3.55,3.7,3.7,3.65,3.4,3.7,3.7,3.5,3.6,4.15,178,peaceful
106415_src.mp3,4606,douyin31,muchin,FALSE,3.4545454545454546,3.6363636363636362,3.9545454545454546,3.0454545454545454,3.5,3.1363636363636362,3.409090909090909,4.045454545454546,3.909090909090909,3.272727272727273,0,179,passionable | sad
106465_src.mp3,3603,douyin27,muchin,FALSE,3.608333333333333,3.75,3.8333333333333335,3.5833333333333335,3.75,3.375,3.875,3.7916666666666665,3.5,3.5416666666666665,2.75,180,passionable
106493_src.mp3,4405,douyin30,muchin,FALSE,3,3.4545454545454546,3.5454545454545454,2.6363636363636362,2.8181818181818183,3.0454545454545454,3.1363636363636362,3.8636363636363638,3.5454545454545454,2.8636363636363638,0,181,passionable
106545_src.mp3,5205,douyin34,muchin,FALSE,3.227272727272727,3.272727272727273,3.3636363636363638,3.0454545454545454,3.1818181818181817,3.272727272727273,3.227272727272727,3.4545454545454546,3,3.1363636363636362,0,182,sad
106835_src.mp3,3403,douyin26,muchin,FALSE,3.5833333333333335,3.625,3.75,3.5833333333333335,3.7083333333333335,3.5833333333333335,3.7083333333333335,3.75,3.5833333333333335,3.75,2.5625,183,passionable
106851_src.mp3,6001,douyin38,muchin,FALSE,3,3.35,3.2,2.8,2.9,3.15,3.25,3.25,3.15,2.9,0,184,sad
107 - Buddy Holly - Not Fade Away (1957).mp3,2003,douyin2,internet,FALSE,3.590909090909091,3.3636363636363638,3.5,3.4545454545454546,3.5454545454545454,3.8181818181818183,3.3181818181818183,3.8181818181818183,3.772727272727273,3.727272727272727,0,185,passionable | happy
107100_src.mp3,5403,douyin35,muchin,FALSE,3.8,3.75,3.95,3.9,3.9,3.9,3.6,4.1,3.75,3.95,2.9,186,passionable
107235_src.mp3,5206,douyin34,muchin,FALSE,3.5818181818181816,3.772727272727273,3.909090909090909,3.6363636363636362,3.772727272727273,3.4545454545454546,3.5,4,3.272727272727273,3.590909090909091,0,187,passionable | sad
107360_src.mp3,3604,douyin27,muchin,FALSE,4.125,4.125,4.375,4.083333333333333,4.25,3.7083333333333335,4.125,4.5,4.333333333333333,4.083333333333333,3.45,188,sad | passionable
107449_src.mp3,8007,douyin47,muchin,FALSE,2.9545454545454546,2.8636363636363638,3.227272727272727,2.8181818181818183,3.1818181818181817,3.0454545454545454,3,3.1363636363636362,3.1363636363636362,3,0,189,sad
107499_src.mp3,5404,douyin35,muchin,FALSE,3.45,3.55,3.6,3.45,3.6,3.45,3.45,3.9,3.25,3.55,0,190,passionable | sad
107606_src.mp3,4805,douyin32,muchin,FALSE,3.5,3.6,3.6,3.05,3.2,3.25,3.15,3.95,4.25,3.1,0,191,happy | passionable
107966_src.mp3,6609,douyin40,muchin,FALSE,3.15,3.15,3.5,2.8,3.25,3.1,3,3.65,3.2,2.9,3.2,192,happy
107984_src.mp3,3605,douyin27,muchin,FALSE,4,4,4.041666666666667,3.75,4.041666666666667,3.9166666666666665,4,4.208333333333333,4.125,4,2.7142857142857144,193,happy
108 - Prince - Little Red Corvette (1983).mp3,9606,douyin8,internet,FALSE,3.85,3.95,4,4,3.85,3.75,3.9,4.15,4.05,4,2.75,194,passionable
108077_src.mp3,5207,douyin34,muchin,FALSE,3.0454545454545454,3.272727272727273,3.1363636363636362,2.8181818181818183,3,3.227272727272727,3,3.5,3.090909090909091,2.9545454545454546,2.6666666666666665,195,passionable
108576_src.mp3,7805,douyin46,muchin,FALSE,3.0454545454545454,3.1363636363636362,3.3181818181818183,2.909090909090909,3,2.909090909090909,3.227272727272727,3.5,3.5454545454545454,3,2.142857142857143,196,passionable | sad
108694_src.mp3,5805,douyin37,muchin,FALSE,3.55,3.6,3.9,3.55,3.75,3.4,3.5,3.9,3.8,3.7,3.875,197,sad
108717_src.mp3,6002,douyin38,muchin,FALSE,3.55,3.6,3.65,3.55,3.5,3.45,3.4,4,4,3.65,0,198,sad
108800_src.mp3,4003,douyin29,muchin,FALSE,3.527272727272727,3.4545454545454546,3.6363636363636362,3.5,3.6818181818181817,3.4545454545454546,3.3636363636363638,3.909090909090909,3.8181818181818183,3.6363636363636362,0,199,sad | passionable
109 - Van Morrison - Brown Eyed Girl (1967).mp3,9208,douyin6,internet,FALSE,3.909090909090909,4.045454545454546,4.2272727272727275,3.8181818181818183,4,3.9545454545454546,3.8181818181818183,4.181818181818182,4.045454545454546,4,0,200,happy | passionable
109175_src.mp3,5003,douyin33,muchin,FALSE,3.5,3.590909090909091,3.6363636363636362,3.090909090909091,3.409090909090909,3.3181818181818183,3.409090909090909,4,4,3.1818181818181817,0,201,passionable
109197_src.mp3,5603,douyin36,muchin,FALSE,3.3200000000000003,3.35,3.55,3.15,3.2,3.35,3.2,3.7,3.3,3.2,0,202,sad
109219_src.mp3,3801,douyin28,muchin,FALSE,4,3.8181818181818183,4.181818181818182,3.909090909090909,4.2272727272727275,3.8636363636363638,3.9545454545454546,4.409090909090909,3.9545454545454546,4.090909090909091,3.25,203,passionable
109569_src.mp3,6003,douyin38,muchin,FALSE,3.5,3.5,3.75,3.35,3.5,3.5,3.45,4.05,3.5,3.6,0,204,passionable | sad
109581_src.mp3,7605,douyin45,muchin,FALSE,3.7454545454545456,3.772727272727273,3.772727272727273,3.727272727272727,3.6363636363636362,3.8636363636363638,3.6363636363636362,3.9545454545454546,4,3.6363636363636362,0,205,passionable
110 - Otis Redding - I've Been Loving You Too Long (To Stop Now) (1965).mp3,211,douyin11,internet,FALSE,4.181818181818182,4.136363636363637,4.5,4.136363636363637,4.409090909090909,3.8636363636363638,4.045454545454546,4.590909090909091,4.454545454545454,3.909090909090909,0,206,sad | passionable
1100220_src.mp3,4406,douyin30,muchin,FALSE,3.5545454545454547,3.4545454545454546,3.6818181818181817,3.5,3.590909090909091,3.3181818181818183,3.272727272727273,3.9545454545454546,4.136363636363637,3.8181818181818183,0,207,passionable | sad
1100261_src.mp3,6206,douyin39,muchin,FALSE,3.4545454545454546,3.409090909090909,3.6363636363636362,3.272727272727273,3.5,3.3181818181818183,3.4545454545454546,3.8636363636363638,3.272727272727273,3.3636363636363638,0,208,sad | passionable
110031_src.mp3,3802,douyin28,muchin,FALSE,4.090909090909091,4,4.2727272727272725,3.909090909090909,4.2272727272727275,3.5,4.045454545454546,4.2272727272727275,4.181818181818182,3.9545454545454546,2.625,209,sad | passionable
1101443_src.mp3,4806,douyin32,muchin,FALSE,3.8,3.6,3.95,3.6,3.9,3.5,3.6,4.15,4.25,3.9,0,210,sad
1101850_src.mp3,5806,douyin37,muchin,FALSE,3.45,3.8,3.7,3.05,3.25,3.25,3.4,3.85,3.8,3.2,0,211,happy
1102584_src.mp3,3404,douyin26,muchin,FALSE,3.7083333333333335,3.875,3.9166666666666665,3.7083333333333335,3.9583333333333335,3.5416666666666665,3.75,3.875,3.8333333333333335,3.6666666666666665,2.8,212,sad
1103003_src.mp3,5208,douyin34,muchin,FALSE,3.409090909090909,3.409090909090909,3.409090909090909,3.1363636363636362,3.3181818181818183,3.3181818181818183,3.1818181818181817,3.8181818181818183,3.8181818181818183,3.3636363636363638,2.7777777777777777,213,passionable | happy
1103665_src.mp3,4004,douyin29,muchin,FALSE,3.1363636363636362,3.227272727272727,3.3181818181818183,3,3.1818181818181817,3.227272727272727,3.227272727272727,3.5,3.227272727272727,3.1818181818181817,0,214,passionable
1103955_src.mp3,6207,douyin39,muchin,FALSE,3.5818181818181816,3.6818181818181817,3.6363636363636362,3.727272727272727,3.6818181818181817,3.4545454545454546,3.4545454545454546,3.8636363636363638,3.590909090909091,3.772727272727273,3.1666666666666665,215,passionable
1104298_src.mp3,4407,douyin30,muchin,FALSE,3.227272727272727,3.4545454545454546,3.4545454545454546,3.1363636363636362,3.1818181818181817,3.3636363636363638,3.227272727272727,3.4545454545454546,3.590909090909091,3.590909090909091,0,216,sad
